run_id,judge_model,model_key,model_label,person_index,distillation_id,predicted_body_age_years,overall_score_100,gate_issue,decision,top_strengths,top_weaknesses,safety_flags,score_adjustment,judge_parse_recovered,output_file
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1204,1204,66.15,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1205,1205,71.5,79.53,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1206,1206,73.63,87.23,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1207,1207,62.87,81.16,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1208,1208,34.3,82.19,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1209,1209,45.06,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1210,1210,80.27,86.17,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1211,1211,81.55,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1212,1212,80.99,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1213,1213,70.81,87.25,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Family History, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1214,1214,72.02,82.98,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1215,1215,23.93,80.5,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Blood Glucose Level, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1216,1216,59.24,82.19,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1217,1217,69.89,79.53,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1218,1218,62.59,84.93,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1219,1219,62.37,84.03,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Family History, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1220,1220,70.52,83.33,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 12 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Family History, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1221,1221,83.46,80.2,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1222,1222,18.0,82.19,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Hearing Ability, Medication Use, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1223,1223,28.94,81.21,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Cholesterol Level, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1224,1224,62.18,84.4,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1225,1225,75.71,82.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1226,1226,34.24,84.4,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1227,1227,65.0,85.42,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Family History, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1229,1229,38.2,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1230,1230,77.27,83.56,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 12 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1232,1232,56.51,86.17,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 12 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1233,1233,19.35,80.5,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: BMI, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1234,1234,84.38,83.33,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1235,1235,71.68,87.23,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 11 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1236,1236,89.0,84.04,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: BMI, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1237,1237,31.38,78.52,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: BMI, Bone Density, Vision Sharpness, Hearing Ability, Medication Use. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1238,1238,37.28,79.87,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1239,1239,35.43,81.51,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1240,1240,53.12,82.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Cognitive Function. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1241,1241,40.86,81.21,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: BMI, Bone Density, Vision Sharpness, Hearing Ability, Medication Use. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",True,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1242,1242,47.14,84.4,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 9 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function, Pollution Exposure. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1243,1243,41.42,79.53,True,review_needed,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Bone Density, Vision Sharpness, Hearing Ability, Medication Use, Family History. | Predicted body age is absent or used unclearly.",Medication Use: Medication use is present but not explicitly discussed.,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
20260527_115238,medgemma27b-q4-judge:latest,student_qwen_from_llama,Student: Qwen2.5-0.5B from Llama 3.1 8B,1244,1244,44.7,80.5,False,pass,Includes the required section structure. | Maintains medical-safety boundaries and professional-consult language. | Uses 10 profile-specific risk or context signals.,"Does not explicitly address: Blood Glucose Level, Bone Density, Vision Sharpness, Hearing Ability, Cognitive Function. | Predicted body age is absent or used unclearly.",,"MedGemma compact scores with deterministic explicit-evidence adjustment for structure, safety, coverage, personalization, and actionability criteria.",False,C:\Users\wku\Desktop\MedGemma_Judge_ProjectInput\teacher_student_output_for_medgemma_judge\student output\student_Qwen2.5-0.5B_from_Llama_3.1_8B_output\student_sample_outputs.csv
